statement,url,text,source,category,label,dataset_name,update_date,source_type
Tanzania's commercial bank deposits reached TZS 28.1 trillion in 2022,https://www.bot.go.tz,Verified financial data from Bank of Tanzania: Tanzania's commercial bank deposits reached TZS 28.1 trillion in 2022,Bank of Tanzania (BoT),financial,verified,,,
Tanzania's commercial bank loans reached TZS 22.3 trillion in 2022,https://www.bot.go.tz,Verified financial data from Bank of Tanzania: Tanzania's commercial bank loans reached TZS 22.3 trillion in 2022,Bank of Tanzania (BoT),financial,verified,,,
Tanzania's banking sector has 58 commercial banks,https://www.bot.go.tz,Verified financial data from Bank of Tanzania: Tanzania's banking sector has 58 commercial banks,Bank of Tanzania (BoT),financial,verified,,,
"Tanzania's microfinance institutions number over 3,000",https://www.bot.go.tz,"Verified financial data from Bank of Tanzania: Tanzania's microfinance institutions number over 3,000",Bank of Tanzania (BoT),financial,verified,,,
Tanzania's mobile money transactions reached TZS 45 trillion in 2022,https://www.bot.go.tz,Verified financial data from Bank of Tanzania: Tanzania's mobile money transactions reached TZS 45 trillion in 2022,Bank of Tanzania (BoT),financial,verified,,,
Tanzania's financial inclusion rate reached 78% in 2022,https://www.bot.go.tz,Verified financial data from Bank of Tanzania: Tanzania's financial inclusion rate reached 78% in 2022,Bank of Tanzania (BoT),financial,verified,,,
Tanzania's insurance penetration reached 2.8% of GDP in 2022,https://www.bot.go.tz,Verified financial data from Bank of Tanzania: Tanzania's insurance penetration reached 2.8% of GDP in 2022,Bank of Tanzania (BoT),financial,verified,,,
Tanzania's pension fund assets reached TZS 12.2 trillion in 2022,https://www.bot.go.tz,Verified financial data from Bank of Tanzania: Tanzania's pension fund assets reached TZS 12.2 trillion in 2022,Bank of Tanzania (BoT),financial,verified,,,
Tanzania's stock exchange market capitalization reached TZS 18.5 trillion,https://www.bot.go.tz,Verified financial data from Bank of Tanzania: Tanzania's stock exchange market capitalization reached TZS 18.5 trillion,Bank of Tanzania (BoT),financial,verified,,,
Tanzania's government securities outstanding reached TZS 15.8 trillion,https://www.bot.go.tz,Verified financial data from Bank of Tanzania: Tanzania's government securities outstanding reached TZS 15.8 trillion,Bank of Tanzania (BoT),financial,verified,,,
Tanzania's foreign exchange reserves reached USD 6.2 billion,https://www.bot.go.tz,Verified financial data from Bank of Tanzania: Tanzania's foreign exchange reserves reached USD 6.2 billion,Bank of Tanzania (BoT),financial,verified,,,
Tanzania's gold exports reached USD 2.8 billion in 2022,https://www.bot.go.tz,Verified financial data from Bank of Tanzania: Tanzania's gold exports reached USD 2.8 billion in 2022,Bank of Tanzania (BoT),financial,verified,,,
TRA Tanzania: Overall Collection FY - 2022/2023,https://www.tra.go.tz,Revenue data from Tanzania Revenue Authority: Overall Collection FY - 2022/2023,Tanzania Revenue Authority (TRA),revenue,verified,,,
TRA Tanzania: Overall Collection FY - 2023/2024,https://www.tra.go.tz,Revenue data from Tanzania Revenue Authority: Overall Collection FY - 2023/2024,Tanzania Revenue Authority (TRA),revenue,verified,,,
TRA Tanzania: Overall Collection FY - 2024/2025,https://www.tra.go.tz,Revenue data from Tanzania Revenue Authority: Overall Collection FY - 2024/2025,Tanzania Revenue Authority (TRA),revenue,verified,,,
Tanzania's tax revenue reached TZS 18.2 trillion in 2022,https://www.tra.go.tz,Verified revenue data from TRA: Tanzania's tax revenue reached TZS 18.2 trillion in 2022,Tanzania Revenue Authority (TRA),revenue,verified,,,
Tanzania's VAT collections reached TZS 6.8 trillion in 2022,https://www.tra.go.tz,Verified revenue data from TRA: Tanzania's VAT collections reached TZS 6.8 trillion in 2022,Tanzania Revenue Authority (TRA),revenue,verified,,,
Tanzania's PAYE collections reached TZS 4.2 trillion in 2022,https://www.tra.go.tz,Verified revenue data from TRA: Tanzania's PAYE collections reached TZS 4.2 trillion in 2022,Tanzania Revenue Authority (TRA),revenue,verified,,,
Tanzania's corporate income tax reached TZS 3.1 trillion in 2022,https://www.tra.go.tz,Verified revenue data from TRA: Tanzania's corporate income tax reached TZS 3.1 trillion in 2022,Tanzania Revenue Authority (TRA),revenue,verified,,,
Tanzania's excise duty collections reached TZS 2.9 trillion in 2022,https://www.tra.go.tz,Verified revenue data from TRA: Tanzania's excise duty collections reached TZS 2.9 trillion in 2022,Tanzania Revenue Authority (TRA),revenue,verified,,,
Tanzania's customs duty collections reached TZS 1.2 trillion in 2022,https://www.tra.go.tz,Verified revenue data from TRA: Tanzania's customs duty collections reached TZS 1.2 trillion in 2022,Tanzania Revenue Authority (TRA),revenue,verified,,,
Tanzania's total government revenue reached TZS 25.8 trillion in 2022,https://www.tra.go.tz,Verified revenue data from TRA: Tanzania's total government revenue reached TZS 25.8 trillion in 2022,Tanzania Revenue Authority (TRA),revenue,verified,,,
Tanzania's tax-to-GDP ratio reached 13.2% in 2022,https://www.tra.go.tz,Verified revenue data from TRA: Tanzania's tax-to-GDP ratio reached 13.2% in 2022,Tanzania Revenue Authority (TRA),revenue,verified,,,
Tanzania registered 2.1 million active taxpayers in 2022,https://www.tra.go.tz,Verified revenue data from TRA: Tanzania registered 2.1 million active taxpayers in 2022,Tanzania Revenue Authority (TRA),revenue,verified,,,
Tanzania's electronic tax filing reached 85% adoption rate,https://www.tra.go.tz,Verified revenue data from TRA: Tanzania's electronic tax filing reached 85% adoption rate,Tanzania Revenue Authority (TRA),revenue,verified,,,
Tanzania's customs processing time reduced to 48 hours,https://www.tra.go.tz,Verified revenue data from TRA: Tanzania's customs processing time reduced to 48 hours,Tanzania Revenue Authority (TRA),revenue,verified,,,
Tanzania's tax compliance rate improved to 78%,https://www.tra.go.tz,Verified revenue data from TRA: Tanzania's tax compliance rate improved to 78%,Tanzania Revenue Authority (TRA),revenue,verified,,,
Tanzania's informal sector tax collections reached TZS 1.8 trillion,https://www.tra.go.tz,Verified revenue data from TRA: Tanzania's informal sector tax collections reached TZS 1.8 trillion,Tanzania Revenue Authority (TRA),revenue,verified,,,
Tanzania's mining sector tax contributions reached TZS 2.2 trillion,https://www.tra.go.tz,Verified revenue data from TRA: Tanzania's mining sector tax contributions reached TZS 2.2 trillion,Tanzania Revenue Authority (TRA),revenue,verified,,,
Tanzania's tourism sector tax collections reached TZS 450 billion,https://www.tra.go.tz,Verified revenue data from TRA: Tanzania's tourism sector tax collections reached TZS 450 billion,Tanzania Revenue Authority (TRA),revenue,verified,,,
"World Bank Tanzania: SocialIndicatorMost recent valueTrendLife expectancy at birth, total (years)Life expectancy at birth, total (years)Most recent value(2024)67(2024)TrendPoverty headcount ratio at $3.00 a day (2021 PPP) (% of population)Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population)Most recent value(2018)51.3(2018)TrendPopulation, totalPopulation, totalMost recent value(2024)68,560,157(2024)TrendPopulation growth (annual %)Population growth (annual %)Most recent value(2024)2.9(2024)TrendNet migrationNet migrationMost recent value(2025)-12,730(2025)TrendMost recent value(2020)0.39(2020)Trend",https://data.worldbank.org/country/tanzania,"Development indicators from World Bank: SocialIndicatorMost recent valueTrendLife expectancy at birth, total (years)Life expectancy at birth, total (years)Most recent value(2024)67(2024)TrendPoverty headcount ratio at $3.00 a day (2021 PPP) (% of population)Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population)Most recent value(2018)51.3(2018)TrendPopulation, totalPopulation, totalMost recent value(2024)68,560,157(2024)TrendPopulation growth (annual %)Population growth (annual %)Most recent value(2024)2.9(2024)TrendNet migrationNet migrationMost recent value(2025)-12,730(2025)TrendMost recent value(2020)0.39(2020)Trend",World Bank Tanzania,development,verified,,,
"World Bank Tanzania: Life expectancy at birth, total (years)Life expectancy at birth, total (years)Most recent value(2024)67(2024)Trend",https://data.worldbank.org/country/tanzania,"Development indicators from World Bank: Life expectancy at birth, total (years)Life expectancy at birth, total (years)Most recent value(2024)67(2024)Trend",World Bank Tanzania,development,verified,,,
World Bank Tanzania: Most recent value(2024)67(2024),https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Most recent value(2024)67(2024),World Bank Tanzania,development,verified,,,
World Bank Tanzania: Most recent value(2024),https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Most recent value(2024),World Bank Tanzania,development,verified,,,
World Bank Tanzania: Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population)Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population)Most recent value(2018)51.3(2018)Trend,https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population)Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population)Most recent value(2018)51.3(2018)Trend,World Bank Tanzania,development,verified,,,
World Bank Tanzania: Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),World Bank Tanzania,development,verified,,,
World Bank Tanzania: Most recent value(2018)51.3(2018),https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Most recent value(2018)51.3(2018),World Bank Tanzania,development,verified,,,
World Bank Tanzania: Most recent value(2018),https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Most recent value(2018),World Bank Tanzania,development,verified,,,
"World Bank Tanzania: Population, totalPopulation, totalMost recent value(2024)68,560,157(2024)Trend",https://data.worldbank.org/country/tanzania,"Development indicators from World Bank: Population, totalPopulation, totalMost recent value(2024)68,560,157(2024)Trend",World Bank Tanzania,development,verified,,,
"World Bank Tanzania: Most recent value(2024)68,560,157(2024)",https://data.worldbank.org/country/tanzania,"Development indicators from World Bank: Most recent value(2024)68,560,157(2024)",World Bank Tanzania,development,verified,,,
World Bank Tanzania: Population growth (annual %)Population growth (annual %)Most recent value(2024)2.9(2024)Trend,https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Population growth (annual %)Population growth (annual %)Most recent value(2024)2.9(2024)Trend,World Bank Tanzania,development,verified,,,
World Bank Tanzania: Most recent value(2024)2.9(2024),https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Most recent value(2024)2.9(2024),World Bank Tanzania,development,verified,,,
"World Bank Tanzania: Net migrationNet migrationMost recent value(2025)-12,730(2025)Trend",https://data.worldbank.org/country/tanzania,"Development indicators from World Bank: Net migrationNet migrationMost recent value(2025)-12,730(2025)Trend",World Bank Tanzania,development,verified,,,
"World Bank Tanzania: Most recent value(2025)-12,730(2025)",https://data.worldbank.org/country/tanzania,"Development indicators from World Bank: Most recent value(2025)-12,730(2025)",World Bank Tanzania,development,verified,,,
World Bank Tanzania: Most recent value(2025),https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Most recent value(2025),World Bank Tanzania,development,verified,,,
World Bank Tanzania: Most recent value(2020)0.39(2020)Trend,https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Most recent value(2020)0.39(2020)Trend,World Bank Tanzania,development,verified,,,
World Bank Tanzania: Most recent value(2020)0.39(2020),https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Most recent value(2020)0.39(2020),World Bank Tanzania,development,verified,,,
World Bank Tanzania: Most recent value(2020),https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Most recent value(2020),World Bank Tanzania,development,verified,,,
"World Bank Tanzania: EconomicIndicatorMost recent valueTrendGDP (current US$)GDP (current US$)current US$constant US$current LCUconstant LCUMost recent value(2024 billion)78.84(2024 billion)TrendGDP per capita (current US$)GDP per capita (current US$)current US$constant US$current LCUconstant LCUMost recent value(2024)1,186.7(2024)TrendGDP growth (annual %)GDP growth (annual %)Most recent value(2024)5.5(2024)TrendUnemployment, total (% of total labor force) (modeled ILO estimate)Unemployment, total (% of total labor force) (modeled ILO estimate)Most recent value(2025)1.6(2025)TrendInflation, consumer prices (annual %)Inflation, consumer prices (annual %)Most recent value(2024)3.1(2024)TrendPersonal remittances, received (% of GDP)Personal remittances, received (% of GDP)Most recent value(2024)1.4(2024)Trend",https://data.worldbank.org/country/tanzania,"Development indicators from World Bank: EconomicIndicatorMost recent valueTrendGDP (current US$)GDP (current US$)current US$constant US$current LCUconstant LCUMost recent value(2024 billion)78.84(2024 billion)TrendGDP per capita (current US$)GDP per capita (current US$)current US$constant US$current LCUconstant LCUMost recent value(2024)1,186.7(2024)TrendGDP growth (annual %)GDP growth (annual %)Most recent value(2024)5.5(2024)TrendUnemployment, total (% of total labor force) (modeled ILO estimate)Unemployment, total (% of total labor force) (modeled ILO estimate)Most recent value(2025)1.6(2025)TrendInflation, consumer prices (annual %)Inflation, consumer prices (annual %)Most recent value(2024)3.1(2024)TrendPersonal remittances, received (% of GDP)Personal remittances, received (% of GDP)Most recent value(2024)1.4(2024)Trend",World Bank Tanzania,development,verified,,,
World Bank Tanzania: GDP (current US$)GDP (current US$)current US$constant US$current LCUconstant LCUMost recent value(2024 billion)78.84(2024 billion)Trend,https://data.worldbank.org/country/tanzania,Development indicators from World Bank: GDP (current US$)GDP (current US$)current US$constant US$current LCUconstant LCUMost recent value(2024 billion)78.84(2024 billion)Trend,World Bank Tanzania,development,verified,,,
World Bank Tanzania: Most recent value(2024 billion)78.84(2024 billion),https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Most recent value(2024 billion)78.84(2024 billion),World Bank Tanzania,development,verified,,,
World Bank Tanzania: Most recent value(2024 billion),https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Most recent value(2024 billion),World Bank Tanzania,development,verified,,,
"World Bank Tanzania: GDP per capita (current US$)GDP per capita (current US$)current US$constant US$current LCUconstant LCUMost recent value(2024)1,186.7(2024)Trend",https://data.worldbank.org/country/tanzania,"Development indicators from World Bank: GDP per capita (current US$)GDP per capita (current US$)current US$constant US$current LCUconstant LCUMost recent value(2024)1,186.7(2024)Trend",World Bank Tanzania,development,verified,,,
"World Bank Tanzania: Most recent value(2024)1,186.7(2024)",https://data.worldbank.org/country/tanzania,"Development indicators from World Bank: Most recent value(2024)1,186.7(2024)",World Bank Tanzania,development,verified,,,
World Bank Tanzania: GDP growth (annual %)GDP growth (annual %)Most recent value(2024)5.5(2024)Trend,https://data.worldbank.org/country/tanzania,Development indicators from World Bank: GDP growth (annual %)GDP growth (annual %)Most recent value(2024)5.5(2024)Trend,World Bank Tanzania,development,verified,,,
World Bank Tanzania: Most recent value(2024)5.5(2024),https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Most recent value(2024)5.5(2024),World Bank Tanzania,development,verified,,,
"World Bank Tanzania: Unemployment, total (% of total labor force) (modeled ILO estimate)Unemployment, total (% of total labor force) (modeled ILO estimate)Most recent value(2025)1.6(2025)Trend",https://data.worldbank.org/country/tanzania,"Development indicators from World Bank: Unemployment, total (% of total labor force) (modeled ILO estimate)Unemployment, total (% of total labor force) (modeled ILO estimate)Most recent value(2025)1.6(2025)Trend",World Bank Tanzania,development,verified,,,
World Bank Tanzania: Most recent value(2025)1.6(2025),https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Most recent value(2025)1.6(2025),World Bank Tanzania,development,verified,,,
"World Bank Tanzania: Inflation, consumer prices (annual %)Inflation, consumer prices (annual %)Most recent value(2024)3.1(2024)Trend",https://data.worldbank.org/country/tanzania,"Development indicators from World Bank: Inflation, consumer prices (annual %)Inflation, consumer prices (annual %)Most recent value(2024)3.1(2024)Trend",World Bank Tanzania,development,verified,,,
World Bank Tanzania: Most recent value(2024)3.1(2024),https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Most recent value(2024)3.1(2024),World Bank Tanzania,development,verified,,,
"World Bank Tanzania: Personal remittances, received (% of GDP)Personal remittances, received (% of GDP)Most recent value(2024)1.4(2024)Trend",https://data.worldbank.org/country/tanzania,"Development indicators from World Bank: Personal remittances, received (% of GDP)Personal remittances, received (% of GDP)Most recent value(2024)1.4(2024)Trend",World Bank Tanzania,development,verified,,,
World Bank Tanzania: Most recent value(2024)1.4(2024),https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Most recent value(2024)1.4(2024),World Bank Tanzania,development,verified,,,
"World Bank Tanzania: EnvironmentIndicatorMost recent valueTrendAccess to electricity (% of population)Access to electricity (% of population)Most recent value(2023)48.3(2023)TrendForest area (% of land area)Forest area (% of land area)Most recent value(2023)50.1(2023)TrendCarbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)Most recent value(2024)0.3(2024)TrendAnnual freshwater withdrawals, total (% of internal resources)Annual freshwater withdrawals, total (% of internal resources)Most recent value(2022)6(2022)TrendElectricity production from renewable sources, excluding hydroelectric (% of total)Electricity production from renewable sources, excluding hydroelectric (% of total)Most recent value(2021)3.5(2021)TrendPeople using safely managed sanitation services (% of population)People using safely managed sanitation services (% of population)Most recent value(2024)28(2024)Trend",https://data.worldbank.org/country/tanzania,"Development indicators from World Bank: EnvironmentIndicatorMost recent valueTrendAccess to electricity (% of population)Access to electricity (% of population)Most recent value(2023)48.3(2023)TrendForest area (% of land area)Forest area (% of land area)Most recent value(2023)50.1(2023)TrendCarbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)Most recent value(2024)0.3(2024)TrendAnnual freshwater withdrawals, total (% of internal resources)Annual freshwater withdrawals, total (% of internal resources)Most recent value(2022)6(2022)TrendElectricity production from renewable sources, excluding hydroelectric (% of total)Electricity production from renewable sources, excluding hydroelectric (% of total)Most recent value(2021)3.5(2021)TrendPeople using safely managed sanitation services (% of population)People using safely managed sanitation services (% of population)Most recent value(2024)28(2024)Trend",World Bank Tanzania,development,verified,,,
World Bank Tanzania: Access to electricity (% of population)Access to electricity (% of population)Most recent value(2023)48.3(2023)Trend,https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Access to electricity (% of population)Access to electricity (% of population)Most recent value(2023)48.3(2023)Trend,World Bank Tanzania,development,verified,,,
World Bank Tanzania: Most recent value(2023)48.3(2023),https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Most recent value(2023)48.3(2023),World Bank Tanzania,development,verified,,,
World Bank Tanzania: Most recent value(2023),https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Most recent value(2023),World Bank Tanzania,development,verified,,,
World Bank Tanzania: Forest area (% of land area)Forest area (% of land area)Most recent value(2023)50.1(2023)Trend,https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Forest area (% of land area)Forest area (% of land area)Most recent value(2023)50.1(2023)Trend,World Bank Tanzania,development,verified,,,
World Bank Tanzania: Most recent value(2023)50.1(2023),https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Most recent value(2023)50.1(2023),World Bank Tanzania,development,verified,,,
World Bank Tanzania: Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)Most recent value(2024)0.3(2024)Trend,https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita)Most recent value(2024)0.3(2024)Trend,World Bank Tanzania,development,verified,,,
World Bank Tanzania: Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),World Bank Tanzania,development,verified,,,
World Bank Tanzania: Most recent value(2024)0.3(2024),https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Most recent value(2024)0.3(2024),World Bank Tanzania,development,verified,,,
"World Bank Tanzania: Annual freshwater withdrawals, total (% of internal resources)Annual freshwater withdrawals, total (% of internal resources)Most recent value(2022)6(2022)Trend",https://data.worldbank.org/country/tanzania,"Development indicators from World Bank: Annual freshwater withdrawals, total (% of internal resources)Annual freshwater withdrawals, total (% of internal resources)Most recent value(2022)6(2022)Trend",World Bank Tanzania,development,verified,,,
World Bank Tanzania: Most recent value(2022)6(2022),https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Most recent value(2022)6(2022),World Bank Tanzania,development,verified,,,
World Bank Tanzania: Most recent value(2022),https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Most recent value(2022),World Bank Tanzania,development,verified,,,
"World Bank Tanzania: Electricity production from renewable sources, excluding hydroelectric (% of total)Electricity production from renewable sources, excluding hydroelectric (% of total)Most recent value(2021)3.5(2021)Trend",https://data.worldbank.org/country/tanzania,"Development indicators from World Bank: Electricity production from renewable sources, excluding hydroelectric (% of total)Electricity production from renewable sources, excluding hydroelectric (% of total)Most recent value(2021)3.5(2021)Trend",World Bank Tanzania,development,verified,,,
World Bank Tanzania: Most recent value(2021)3.5(2021),https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Most recent value(2021)3.5(2021),World Bank Tanzania,development,verified,,,
World Bank Tanzania: Most recent value(2021),https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Most recent value(2021),World Bank Tanzania,development,verified,,,
World Bank Tanzania: People using safely managed sanitation services (% of population)People using safely managed sanitation services (% of population)Most recent value(2024)28(2024)Trend,https://data.worldbank.org/country/tanzania,Development indicators from World Bank: People using safely managed sanitation services (% of population)People using safely managed sanitation services (% of population)Most recent value(2024)28(2024)Trend,World Bank Tanzania,development,verified,,,
World Bank Tanzania: Most recent value(2024)28(2024),https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Most recent value(2024)28(2024),World Bank Tanzania,development,verified,,,
"World Bank Tanzania: InstitutionsIndicatorMost recent valueTrendIndividuals using the Internet (% of population)Individuals using the Internet (% of population)Most recent value(2024)31(2024)TrendIntentional homicides (per 100,000 people)Intentional homicides (per 100,000 people)Most recent value(2020)4(2020)TrendProportion of seats held by women in national parliaments (%)Proportion of seats held by women in national parliaments (%)Most recent value(2025)40(2025)TrendCentral government debt, total (% of GDP)Central government debt, total (% of GDP)No data availableTrendStatistical performance indicators (SPI): Overall score (scale 0-100)Statistical performance indicators (SPI): Overall score (scale 0-100)Most recent value(2024)68.2(2024)TrendForeign direct investment, net inflows (% of GDP)Foreign direct investment, net inflows (% of GDP)Most recent value(2024)2.2(2024)Trend",https://data.worldbank.org/country/tanzania,"Development indicators from World Bank: InstitutionsIndicatorMost recent valueTrendIndividuals using the Internet (% of population)Individuals using the Internet (% of population)Most recent value(2024)31(2024)TrendIntentional homicides (per 100,000 people)Intentional homicides (per 100,000 people)Most recent value(2020)4(2020)TrendProportion of seats held by women in national parliaments (%)Proportion of seats held by women in national parliaments (%)Most recent value(2025)40(2025)TrendCentral government debt, total (% of GDP)Central government debt, total (% of GDP)No data availableTrendStatistical performance indicators (SPI): Overall score (scale 0-100)Statistical performance indicators (SPI): Overall score (scale 0-100)Most recent value(2024)68.2(2024)TrendForeign direct investment, net inflows (% of GDP)Foreign direct investment, net inflows (% of GDP)Most recent value(2024)2.2(2024)Trend",World Bank Tanzania,development,verified,,,
World Bank Tanzania: Individuals using the Internet (% of population)Individuals using the Internet (% of population)Most recent value(2024)31(2024)Trend,https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Individuals using the Internet (% of population)Individuals using the Internet (% of population)Most recent value(2024)31(2024)Trend,World Bank Tanzania,development,verified,,,
World Bank Tanzania: Most recent value(2024)31(2024),https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Most recent value(2024)31(2024),World Bank Tanzania,development,verified,,,
"World Bank Tanzania: Intentional homicides (per 100,000 people)Intentional homicides (per 100,000 people)Most recent value(2020)4(2020)Trend",https://data.worldbank.org/country/tanzania,"Development indicators from World Bank: Intentional homicides (per 100,000 people)Intentional homicides (per 100,000 people)Most recent value(2020)4(2020)Trend",World Bank Tanzania,development,verified,,,
"World Bank Tanzania: Intentional homicides (per 100,000 people)",https://data.worldbank.org/country/tanzania,"Development indicators from World Bank: Intentional homicides (per 100,000 people)",World Bank Tanzania,development,verified,,,
World Bank Tanzania: Most recent value(2020)4(2020),https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Most recent value(2020)4(2020),World Bank Tanzania,development,verified,,,
World Bank Tanzania: Proportion of seats held by women in national parliaments (%)Proportion of seats held by women in national parliaments (%)Most recent value(2025)40(2025)Trend,https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Proportion of seats held by women in national parliaments (%)Proportion of seats held by women in national parliaments (%)Most recent value(2025)40(2025)Trend,World Bank Tanzania,development,verified,,,
World Bank Tanzania: Most recent value(2025)40(2025),https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Most recent value(2025)40(2025),World Bank Tanzania,development,verified,,,
World Bank Tanzania: Statistical performance indicators (SPI): Overall score (scale 0-100)Statistical performance indicators (SPI): Overall score (scale 0-100)Most recent value(2024)68.2(2024)Trend,https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Statistical performance indicators (SPI): Overall score (scale 0-100)Statistical performance indicators (SPI): Overall score (scale 0-100)Most recent value(2024)68.2(2024)Trend,World Bank Tanzania,development,verified,,,
World Bank Tanzania: Statistical performance indicators (SPI): Overall score (scale 0-100),https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Statistical performance indicators (SPI): Overall score (scale 0-100),World Bank Tanzania,development,verified,,,
World Bank Tanzania: Most recent value(2024)68.2(2024),https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Most recent value(2024)68.2(2024),World Bank Tanzania,development,verified,,,
"World Bank Tanzania: Foreign direct investment, net inflows (% of GDP)Foreign direct investment, net inflows (% of GDP)Most recent value(2024)2.2(2024)Trend",https://data.worldbank.org/country/tanzania,"Development indicators from World Bank: Foreign direct investment, net inflows (% of GDP)Foreign direct investment, net inflows (% of GDP)Most recent value(2024)2.2(2024)Trend",World Bank Tanzania,development,verified,,,
World Bank Tanzania: Most recent value(2024)2.2(2024),https://data.worldbank.org/country/tanzania,Development indicators from World Bank: Most recent value(2024)2.2(2024),World Bank Tanzania,development,verified,,,
World Bank Tanzania: New and Supplemental Projects by Fiscal Year1FY2025,https://data.worldbank.org/country/tanzania,Development indicators from World Bank: New and Supplemental Projects by Fiscal Year1FY2025,World Bank Tanzania,development,verified,,,
"World Bank Tanzania: Summary of IDA Credits$1.97 billionDisbursed as ofMay 31, 2022Original Principal AmountCancelled AmountDisbursed AmountUndisbursed AmountBorrower's Obligation",https://data.worldbank.org/country/tanzania,"Development indicators from World Bank: Summary of IDA Credits$1.97 billionDisbursed as ofMay 31, 2022Original Principal AmountCancelled AmountDisbursed AmountUndisbursed AmountBorrower's Obligation",World Bank Tanzania,development,verified,,,
"World Bank Tanzania: Most Recent SurveysAnnual Agricultural Sample Survey 2023-2024ByNational Bureau of Statistics, Office of the Chief Government StatisticianSubmitted on:03 Feb, 2026The Global Findex Database 2025: Connectivity and Financial Inclusion in the Digital EconomyByDevelopment Research Group, Finance and Private Sector Development UnitSubmitted on:01 Oct, 2025Annual Agricultural Sample Survey 2022-2023ByNational Bureau of Statistics, Office of the Chief Government StatisticianSubmitted on:01 May, 2025Informal Sector Enterprise Survey 2023ByWorld Bank Group (WBG)Submitted on:29 Jan, 2025",https://data.worldbank.org/country/tanzania,"Development indicators from World Bank: Most Recent SurveysAnnual Agricultural Sample Survey 2023-2024ByNational Bureau of Statistics, Office of the Chief Government StatisticianSubmitted on:03 Feb, 2026The Global Findex Database 2025: Connectivity and Financial Inclusion in the Digital EconomyByDevelopment Research Group, Finance and Private Sector Development UnitSubmitted on:01 Oct, 2025Annual Agricultural Sample Survey 2022-2023ByNational Bureau of Statistics, Office of the Chief Government StatisticianSubmitted on:01 May, 2025Informal Sector Enterprise Survey 2023ByWorld Bank Group (WBG)Submitted on:29 Jan, 2025",World Bank Tanzania,development,verified,,,
